retailer,diamond_type,shape,polish,symmetry,fluorescence,retail_price,price_carat,qualityScore,qualityMaxScore,cut,color,clarity,carat,report,price_2025,price_carat_2025
michelle kennedy,natural,radiant,Very Good,Very Good,Strong,1600.0,1777.78,12.0,15.0,ideal,F,SI2,0.9,GIA,1600.0,1777.78
temperley,natural,radiant,Excellent,Very Good,None,1354.0,1504.44,14.0,15.0,ideal,F,SI2,0.9,GIA,1354.0,1504.44
temperley,natural,round,Excellent,Excellent,None,5805.0,4332.09,18.0,18.0,super ideal,H,VS1,1.34,GIA,5805.0,4332.09
white lily,natural,round,Excellent,Excellent,None,6934.0,5174.63,17.0,18.0,super ideal,H,VS1,1.34,GIA,6934.0,5174.63
alice designs jewelry,natural,marquise,Excellent,Excellent,Faint,2951.0,2951.0,13.0,15.0,very good,G,SI2,1.0,GIA,2951.0,2951.0
helene mitchell,natural,marquise,Excellent,Excellent,None,2671.0,2671.0,13.0,15.0,very good,G,SI2,1.0,GIA,2671.0,2671.0
michelle kennedy,natural,marquise,Excellent,Very Good,Medium,3831.0,3831.0,12.0,15.0,very good,G,SI2,1.0,GIA,3831.0,3831.0
alice designs jewelry,natural,marquise,Very Good,Very Good,None,971.0,1942.0,15.0,15.0,very good,D,VS2,0.5,GIA,971.0,1942.0
crown jewels,natural,marquise,Excellent,Very Good,None,1000.0,2000.0,15.0,15.0,very good,D,VS2,0.5,GIA,1000.0,2000.0
helene mitchell,natural,marquise,Excellent,Very Good,None,1156.0,2312.0,15.0,15.0,very good,D,VS2,0.5,GIA,1156.0,2312.0
michelle kennedy,natural,marquise,Excellent,Very Good,Faint,1284.0,2568.0,15.0,15.0,very good,D,VS2,0.5,GIA,1284.0,2568.0
michelle's creations,natural,marquise,Excellent,Very Good,Faint,849.0,1698.0,15.0,15.0,very good,D,VS2,0.5,GIA,849.0,1698.0
temperley,natural,marquise,Excellent,Very Good,None,1257.0,2514.0,14.0,15.0,very good,D,VS2,0.5,GIA,1257.0,2514.0
white lily,natural,marquise,Excellent,Very Good,Faint,1304.0,2608.0,15.0,15.0,very good,D,VS2,0.5,GIA,1304.0,2608.0
aurora light,natural,round,Excellent,Excellent,None,15912.0,13371.43,18.0,18.0,super ideal,D,VS1,1.19,GIA,15912.0,13371.43
michelle kennedy,natural,round,Excellent,Excellent,None,9076.0,7626.89,18.0,18.0,super ideal,D,VS1,1.19,GIA,9076.0,7626.89
ariel gemstones,natural,round,Excellent,Excellent,Medium,12577.0,9825.78,18.0,18.0,super ideal,D,VS1,1.28,GIA,12577.0,9825.78
jane brear,natural,round,Excellent,Excellent,Strong,6792.0,5306.25,18.0,18.0,super ideal,D,VS1,1.28,GIA,6792.0,5306.25
park avenue fine jewelers,natural,round,Excellent,Excellent,None,10197.0,7966.41,18.0,18.0,super ideal,D,VS1,1.28,GIA,10197.0,7966.41
aurora light,natural,cushion,Excellent,Very Good,None,4918.0,4869.31,15.0,15.0,super ideal,D,VS2,1.01,GIA,4918.0,4869.31
emilia sterling,natural,cushion,Excellent,Very Good,Medium,2492.0,2467.33,15.0,15.0,super ideal,D,VS2,1.01,GIA,2492.0,2467.33
helene mitchell,natural,cushion,Excellent,Excellent,Medium,2676.0,2649.5,15.0,15.0,super ideal,D,VS2,1.01,GIA,2676.0,2649.5
isabel ervin,natural,cushion,Excellent,Very Good,None,3492.0,3457.43,15.0,15.0,super ideal,D,VS2,1.01,GIA,3492.0,3457.43
jane brear,natural,cushion,Excellent,Very Good,Strong,3138.0,3106.93,15.0,15.0,super ideal,D,VS2,1.01,GIA,3138.0,3106.93
kiara gems,natural,cushion,Excellent,Excellent,None,3359.0,3325.74,15.0,15.0,super ideal,D,VS2,1.01,GIA,3359.0,3325.74
luna diamonds,natural,cushion,Excellent,Very Good,None,2552.0,2526.73,15.0,15.0,super ideal,D,VS2,1.01,GIA,2552.0,2526.73
michelle kennedy,natural,cushion,Excellent,Excellent,Strong,2539.0,2513.86,15.0,15.0,super ideal,D,VS2,1.01,GIA,2539.0,2513.86
rya diamonds,natural,cushion,Excellent,Excellent,None,3012.0,2982.18,15.0,15.0,super ideal,D,VS2,1.01,GIA,3012.0,2982.18
temperley,natural,cushion,Excellent,Very Good,None,3578.0,3542.57,15.0,15.0,super ideal,D,VS2,1.01,GIA,3578.0,3542.57
vaari’s workshop,natural,cushion,Excellent,Excellent,Medium,2291.0,2268.32,15.0,15.0,super ideal,D,VS2,1.01,GIA,2291.0,2268.32
white lily,natural,cushion,Excellent,Very Good,None,4594.0,4548.51,15.0,15.0,super ideal,D,VS2,1.01,GIA,4594.0,4548.51
alice designs jewelry,natural,round,Excellent,Excellent,Faint,2614.0,2722.92,17.0,18.0,super ideal,D,SI2,0.96,GIA,2614.0,2722.92
aurora light,natural,round,Very Good,Excellent,Faint,4993.0,5201.04,18.0,18.0,super ideal,D,SI2,0.96,GIA,4993.0,5201.04
onyx avenue,natural,round,Excellent,Excellent,Faint,2980.0,3104.17,18.0,18.0,super ideal,D,SI2,0.96,GIA,2980.0,3104.17
rya diamonds,natural,round,Excellent,Excellent,None,2679.0,2790.62,18.0,18.0,super ideal,D,SI2,0.96,GIA,2679.0,2790.62
helene mitchell,natural,emerald,Very Good,Very Good,None,667.0,1667.5,13.0,15.0,very good,D,VS1,0.4,GIA,667.0,1667.5
michelle kennedy,natural,emerald,Excellent,Very Good,None,699.0,1747.5,13.0,15.0,very good,D,VS1,0.4,GIA,699.0,1747.5
nara diamonds,natural,emerald,Excellent,Good,Medium,819.0,2047.5,14.0,15.0,very good,D,VS1,0.4,GIA,819.0,2047.5
temperley,natural,cushion,Excellent,Excellent,None,4820.0,2835.29,14.0,15.0,ideal,H,SI2,1.7,GIA,4820.0,2835.29
vienna stones,natural,cushion,Excellent,Very Good,Faint,4684.0,2755.29,13.0,15.0,ideal,H,SI2,1.7,GIA,4684.0,2755.29
crown jewels,natural,round,Excellent,Excellent,None,469.0,1617.24,18.0,18.0,super ideal,D,VS2,0.29,GIA,469.0,1617.24
diamonds by marie,natural,round,Very Good,Excellent,None,388.0,1337.93,18.0,18.0,super ideal,D,VS2,0.29,GIA,388.0,1337.93
jane brear,natural,round,Excellent,Very Good,None,546.0,1882.76,18.0,18.0,super ideal,D,VS2,0.29,GIA,546.0,1882.76
white lily,natural,round,Excellent,Excellent,Faint,559.0,1927.59,18.0,18.0,super ideal,D,VS2,0.29,GIA,559.0,1927.59
lumina diamonds,natural,round,Excellent,Excellent,Faint,14381.0,7989.44,18.0,18.0,super ideal,F,VS2,1.8,GIA,14381.0,7989.44
michelle kennedy,natural,round,Excellent,Excellent,None,18559.0,10310.56,18.0,18.0,super ideal,F,VS2,1.8,GIA,18559.0,10310.56
park avenue fine jewelers,natural,round,Excellent,Excellent,None,15395.0,8552.78,17.0,18.0,super ideal,F,VS2,1.8,GIA,15395.0,8552.78
sienna diamonds,natural,round,Excellent,Excellent,None,16840.0,9355.56,18.0,18.0,super ideal,F,VS2,1.8,GIA,16840.0,9355.56
eclipse diamonds,natural,emerald,Excellent,Very Good,Faint,991.0,2304.65,15.0,15.0,ideal,D,IF,0.43,GIA,991.0,2304.65
helene mitchell,natural,emerald,Excellent,Very Good,Faint,893.0,2076.74,15.0,15.0,ideal,D,IF,0.43,GIA,893.0,2076.74
vaari’s workshop,natural,emerald,Excellent,Very Good,None,784.0,1823.26,15.0,15.0,ideal,D,IF,0.43,GIA,784.0,1823.26
ventura stones,natural,emerald,Very Good,Very Good,None,800.0,1860.47,15.0,15.0,ideal,D,IF,0.43,GIA,800.0,1860.47
emilia sterling,natural,marquise,Excellent,Excellent,None,2738.0,2710.89,13.0,15.0,very good,E,SI2,1.01,GIA,2738.0,2710.89
helene mitchell,natural,marquise,Excellent,Very Good,None,2956.0,2926.73,12.0,15.0,very good,E,SI2,1.01,GIA,2956.0,2926.73
helene mitchell,natural,oval,Excellent,Very Good,None,460.0,1483.87,15.0,15.0,very good,H,SI1,0.31,GIA,460.0,1483.87
helene mitchell,natural,pear,Excellent,Excellent,None,2053.0,2851.39,14.0,15.0,ideal,G,VS1,0.72,GIA,2053.0,2851.39
temperley,natural,pear,Excellent,Very Good,None,3278.0,4552.78,15.0,15.0,ideal,G,VS1,0.72,GIA,3278.0,4552.78
alice designs jewelry,natural,round,Excellent,Excellent,Faint,1141.0,1630.0,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1141.0,1630.0
baroque diamonds,natural,round,Excellent,Excellent,Medium,1028.0,1468.57,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1028.0,1468.57
celestine jewels,natural,round,Excellent,Excellent,Faint,1018.0,1454.29,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1018.0,1454.29
cosmic gems,natural,round,Excellent,Excellent,Faint,1144.0,1634.29,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1144.0,1634.29
crown jewels,natural,round,Excellent,Excellent,None,1259.0,1798.57,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1259.0,1798.57
diamanta,natural,round,Excellent,Excellent,None,1467.0,2095.71,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1467.0,2095.71
helene mitchell,natural,round,Excellent,Excellent,Medium,1246.0,1780.0,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1246.0,1780.0
jane brear,natural,round,Excellent,Excellent,None,1356.0,1937.14,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1356.0,1937.14
le trésor,natural,round,Excellent,Excellent,None,1298.0,1854.29,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1298.0,1854.29
liliane hans,natural,round,Excellent,Excellent,Medium,959.0,1370.0,18.0,18.0,super ideal,J,VVS1,0.7,GIA,959.0,1370.0
michelle kennedy,natural,round,Excellent,Excellent,None,1367.0,1952.86,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1367.0,1952.86
michelle's creations,natural,round,Excellent,Excellent,None,1257.0,1795.71,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1257.0,1795.71
naomi marques,natural,round,Excellent,Excellent,Faint,1403.0,2004.29,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1403.0,2004.29
park avenue fine jewelers,natural,round,Excellent,Excellent,None,1011.0,1444.29,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1011.0,1444.29
rya diamonds,natural,round,Excellent,Excellent,Faint,1171.0,1672.86,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1171.0,1672.86
sophia stones,natural,round,Excellent,Excellent,None,1233.0,1761.43,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1233.0,1761.43
temperley,natural,round,Excellent,Excellent,None,1335.0,1907.14,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1335.0,1907.14
treasure diamonds,natural,round,Very Good,Very Good,None,1144.0,1634.29,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1144.0,1634.29
whisper diamonds,natural,round,Excellent,Excellent,None,996.0,1422.86,17.0,18.0,super ideal,J,VVS1,0.7,GIA,996.0,1422.86
white lily,natural,round,Excellent,Excellent,Medium,1348.0,1925.71,18.0,18.0,super ideal,J,VVS1,0.7,GIA,1348.0,1925.71
carnaby facets,natural,round,Excellent,Excellent,None,718.0,2243.75,18.0,18.0,super ideal,G,VVS1,0.32,GIA,718.0,2243.75
crown jewels,natural,round,Excellent,Excellent,Faint,463.0,1446.88,18.0,18.0,super ideal,G,VVS1,0.32,GIA,463.0,1446.88
eccles diamonds,natural,round,Excellent,Excellent,None,546.0,1706.25,18.0,18.0,super ideal,G,VVS1,0.32,GIA,546.0,1706.25
helene mitchell,natural,round,Very Good,Very Good,Faint,486.0,1518.75,17.0,18.0,super ideal,G,VVS1,0.32,GIA,486.0,1518.75
iris diamonds,natural,round,Very Good,Excellent,None,456.0,1425.0,17.0,18.0,super ideal,G,VVS1,0.32,GIA,456.0,1425.0
isabel ervin,natural,round,Excellent,Excellent,Faint,565.0,1765.62,18.0,18.0,super ideal,G,VVS1,0.32,GIA,565.0,1765.62
j. perrera,natural,round,Very Good,Excellent,None,465.0,1453.12,18.0,18.0,super ideal,G,VVS1,0.32,GIA,465.0,1453.12
jane brear,natural,round,Excellent,Excellent,None,596.0,1862.5,18.0,18.0,super ideal,G,VVS1,0.32,GIA,596.0,1862.5
michelle kennedy,natural,round,Excellent,Excellent,Faint,608.0,1900.0,18.0,18.0,super ideal,G,VVS1,0.32,GIA,608.0,1900.0
