retailer,diamond_type,shape,polish,symmetry,fluorescence,retail_price,price_carat,qualityScore,qualityMaxScore,cut,color,clarity,carat,report,price_2025,price_carat_2025
j. perrera,natural,round,Excellent,Excellent,None,543.0,1324.39,18.0,18.0,ideal,D,SI2,0.41,GIA,543.0,1324.39
jane brear,natural,round,Excellent,Excellent,None,722.0,1760.98,18.0,18.0,ideal,D,SI2,0.41,GIA,722.0,1760.98
luna diamonds,natural,round,Very Good,Very Good,Faint,632.0,1541.46,18.0,18.0,ideal,D,SI2,0.41,GIA,632.0,1541.46
michelle kennedy,natural,round,Excellent,Excellent,Faint,722.0,1760.98,18.0,18.0,ideal,D,SI2,0.41,GIA,722.0,1760.98
michelle's creations,natural,round,Very Good,Excellent,Medium,467.0,1139.02,18.0,18.0,ideal,D,SI2,0.41,GIA,467.0,1139.02
sevilla stones,natural,round,Excellent,Excellent,None,535.0,1304.88,18.0,18.0,ideal,D,SI2,0.41,GIA,535.0,1304.88
temperley,natural,round,Excellent,Excellent,None,763.0,1860.98,18.0,18.0,ideal,D,SI2,0.41,GIA,763.0,1860.98
whisper diamonds,natural,round,Excellent,Excellent,None,581.0,1417.07,18.0,18.0,ideal,D,SI2,0.41,GIA,581.0,1417.07
white lily,natural,round,Excellent,Excellent,None,740.0,1804.88,18.0,18.0,ideal,D,SI2,0.41,GIA,740.0,1804.88
alice designs jewelry,natural,pear,Excellent,Excellent,None,479.0,1197.5,15.0,15.0,ideal,I,SI1,0.4,GIA,479.0,1197.5
helene mitchell,natural,pear,Excellent,Very Good,Faint,555.0,1387.5,15.0,15.0,ideal,I,SI1,0.4,GIA,555.0,1387.5
jane brear,natural,pear,Very Good,Very Good,Medium,533.0,1332.5,15.0,15.0,ideal,I,SI1,0.4,GIA,533.0,1332.5
liliane hans,natural,pear,Very Good,Very Good,Medium,488.0,1220.0,15.0,15.0,ideal,I,SI1,0.4,GIA,488.0,1220.0
white lily,natural,pear,Very Good,Very Good,None,512.0,1280.0,15.0,15.0,ideal,I,SI1,0.4,GIA,512.0,1280.0
alice designs jewelry,natural,heart,Excellent,Very Good,Faint,564.0,1566.67,15.0,15.0,ideal,H,VVS2,0.36,GIA,564.0,1566.67
olympia stones,natural,round,Excellent,Excellent,Strong,8341.0,5957.86,18.0,18.0,super ideal,H,IF,1.4,GIA,8341.0,5957.86
alice designs jewelry,natural,marquise,Very Good,Very Good,None,500.0,1666.67,15.0,15.0,very good,D,SI1,0.3,GIA,500.0,1666.67
helene mitchell,natural,marquise,Excellent,Very Good,None,509.0,1696.67,14.0,15.0,very good,D,SI1,0.3,GIA,509.0,1696.67
michelle kennedy,natural,marquise,Very Good,Very Good,None,479.0,1596.67,15.0,15.0,very good,D,SI1,0.3,GIA,479.0,1596.67
sevilla stones,natural,marquise,Very Good,Very Good,None,398.0,1326.67,15.0,15.0,very good,D,SI1,0.3,GIA,398.0,1326.67
white lily,natural,marquise,Excellent,Very Good,None,640.0,2133.33,15.0,15.0,very good,D,SI1,0.3,GIA,640.0,2133.33
aurora light,natural,cushion,Excellent,Very Good,None,5430.0,3620.0,14.0,15.0,very good,J,SI1,1.5,GIA,5430.0,3620.0
carnaby facets,natural,cushion,Very Good,Good,None,3278.0,2185.33,11.0,15.0,very good,J,SI1,1.5,GIA,3278.0,2185.33
eclipse diamonds,natural,cushion,Excellent,Very Good,None,5282.0,3521.33,13.0,15.0,very good,J,SI1,1.5,GIA,5282.0,3521.33
helene mitchell,natural,cushion,Excellent,Excellent,None,3608.0,2405.33,13.0,15.0,very good,J,SI1,1.5,GIA,3608.0,2405.33
isabel ervin,natural,cushion,Excellent,Excellent,None,5282.0,3521.33,14.0,15.0,very good,J,SI1,1.5,GIA,5282.0,3521.33
jane brear,natural,cushion,Excellent,Very Good,None,3081.0,2054.0,14.0,15.0,very good,J,SI1,1.5,GIA,3081.0,2054.0
olympia stones,natural,cushion,Excellent,Very Good,Very Strong,2237.0,1491.33,14.0,15.0,very good,J,SI1,1.5,GIA,2237.0,1491.33
temperley,natural,cushion,Excellent,Very Good,None,4979.0,3319.33,13.0,15.0,very good,J,SI1,1.5,GIA,4979.0,3319.33
v&c,natural,cushion,Excellent,Good,None,3608.0,2405.33,14.0,15.0,very good,J,SI1,1.5,GIA,3608.0,2405.33
vaari’s workshop,natural,cushion,Excellent,Very Good,None,3046.0,2030.67,14.0,15.0,very good,J,SI1,1.5,GIA,3046.0,2030.67
white lily,natural,cushion,Excellent,Very Good,None,3248.0,2165.33,14.0,15.0,very good,J,SI1,1.5,GIA,3248.0,2165.33
rya diamonds,natural,asscher,Excellent,Excellent,None,1326.0,1457.14,15.0,15.0,super ideal,I,VS2,0.91,GIA,1326.0,1457.14
metanoia diamonds,natural,emerald,Excellent,Very Good,Medium,1896.0,2340.74,14.0,15.0,ideal,D,SI1,0.81,GIA,1896.0,2340.74
michelle kennedy,natural,emerald,Excellent,Excellent,None,1562.0,1928.4,15.0,15.0,ideal,D,SI1,0.81,GIA,1562.0,1928.4
helene mitchell,natural,marquise,Excellent,Very Good,None,860.0,2529.41,15.0,15.0,ideal,D,IF,0.34,GIA,860.0,2529.41
jane brear,natural,round,Excellent,Excellent,None,17734.0,10370.76,17.0,18.0,super ideal,F,VVS2,1.71,GIA,17734.0,10370.76
sevilla stones,natural,round,Excellent,Excellent,Strong,11504.0,6727.49,18.0,18.0,super ideal,F,VVS2,1.71,GIA,11504.0,6727.49
aurora light,natural,round,Excellent,Excellent,None,1538.0,2136.11,18.0,18.0,super ideal,J,VS1,0.72,GIA,1538.0,2136.11
carnaby facets,natural,round,Excellent,Excellent,None,1792.0,2488.89,18.0,18.0,super ideal,J,VS1,0.72,GIA,1792.0,2488.89
eclipse diamonds,natural,round,Excellent,Excellent,Faint,1240.0,1722.22,18.0,18.0,super ideal,J,VS1,0.72,GIA,1240.0,1722.22
helene mitchell,natural,round,Excellent,Excellent,None,1185.0,1645.83,18.0,18.0,super ideal,J,VS1,0.72,GIA,1185.0,1645.83
isabel ervin,natural,round,Excellent,Excellent,Medium,1240.0,1722.22,18.0,18.0,super ideal,J,VS1,0.72,GIA,1240.0,1722.22
jane brear,natural,round,Excellent,Excellent,Faint,1152.0,1600.0,18.0,18.0,super ideal,J,VS1,0.72,GIA,1152.0,1600.0
kiara gems,natural,round,Excellent,Excellent,Strong,858.0,1191.67,18.0,18.0,super ideal,J,VS1,0.72,GIA,858.0,1191.67
michelle kennedy,natural,round,Very Good,Excellent,None,1120.0,1555.56,18.0,18.0,super ideal,J,VS1,0.72,GIA,1120.0,1555.56
rya diamonds,natural,round,Excellent,Excellent,Faint,973.0,1351.39,18.0,18.0,super ideal,J,VS1,0.72,GIA,973.0,1351.39
sevilla stones,natural,round,Excellent,Excellent,None,886.0,1230.56,18.0,18.0,super ideal,J,VS1,0.72,GIA,886.0,1230.56
temperley,natural,round,Excellent,Excellent,None,1334.0,1852.78,18.0,18.0,super ideal,J,VS1,0.72,GIA,1334.0,1852.78
white lily,natural,round,Excellent,Excellent,None,1172.0,1627.78,18.0,18.0,super ideal,J,VS1,0.72,GIA,1172.0,1627.78
henry wirth,natural,round,Excellent,Excellent,None,4399.0,5115.12,18.0,18.0,super ideal,F,VVS1,0.86,GIA,4399.0,5115.12
jane brear,natural,round,Excellent,Excellent,Faint,4863.0,5654.65,18.0,18.0,super ideal,F,VVS1,0.86,GIA,4863.0,5654.65
alice designs jewelry,natural,round,Excellent,Excellent,Medium,1359.0,2191.94,18.0,18.0,ideal,D,SI1,0.62,GIA,1359.0,2191.94
helene mitchell,natural,round,Excellent,Excellent,Faint,1200.0,1935.48,18.0,18.0,ideal,D,SI1,0.62,GIA,1200.0,1935.48
henry wirth,natural,round,Excellent,Excellent,None,1262.0,2035.48,18.0,18.0,ideal,D,SI1,0.62,GIA,1262.0,2035.48
jane brear,natural,round,Excellent,Excellent,Strong,1289.0,2079.03,18.0,18.0,ideal,D,SI1,0.62,GIA,1289.0,2079.03
liliane hans,natural,round,Excellent,Excellent,None,1134.0,1829.03,17.0,18.0,ideal,D,SI1,0.62,GIA,1134.0,1829.03
michael's workshop,natural,round,Excellent,Excellent,None,1158.0,1867.74,18.0,18.0,ideal,D,SI1,0.62,GIA,1158.0,1867.74
michelle kennedy,natural,round,Excellent,Excellent,Strong,1219.0,1966.13,18.0,18.0,ideal,D,SI1,0.62,GIA,1219.0,1966.13
temperley,natural,round,Excellent,Excellent,None,1351.0,2179.03,18.0,18.0,ideal,D,SI1,0.62,GIA,1351.0,2179.03
white lily,natural,round,Excellent,Excellent,Strong,1289.0,2079.03,18.0,18.0,ideal,D,SI1,0.62,GIA,1289.0,2079.03
alice designs jewelry,natural,oval,Excellent,Excellent,None,3347.0,3313.86,13.0,15.0,very good,D,SI2,1.01,GIA,3347.0,3313.86
belle diamonds,natural,oval,Excellent,Excellent,Faint,3385.0,3351.49,12.0,15.0,very good,D,SI2,1.01,GIA,3385.0,3351.49
carnaby facets,natural,oval,Excellent,Excellent,Faint,3306.0,3273.27,13.0,15.0,very good,D,SI2,1.01,GIA,3306.0,3273.27
diamanta,natural,oval,Very Good,Good,None,3032.0,3001.98,11.0,15.0,very good,D,SI2,1.01,GIA,3032.0,3001.98
emilia sterling,natural,oval,Excellent,Very Good,Very Strong,2089.0,2068.32,12.0,15.0,very good,D,SI2,1.01,GIA,2089.0,2068.32
francesca,natural,oval,Very Good,Good,None,3543.0,3507.92,12.0,15.0,very good,D,SI2,1.01,GIA,3543.0,3507.92
henry wirth,natural,oval,Excellent,Very Good,Faint,2595.0,2569.31,14.0,15.0,very good,D,SI2,1.01,GIA,2595.0,2569.31
jane brear,natural,oval,Excellent,Very Good,Strong,2595.0,2569.31,12.0,15.0,very good,D,SI2,1.01,GIA,2595.0,2569.31
michelle kennedy,natural,oval,Excellent,Excellent,Faint,3396.0,3362.38,12.0,15.0,very good,D,SI2,1.01,GIA,3396.0,3362.38
michelle's creations,natural,oval,Excellent,Very Good,Strong,2308.0,2285.15,12.0,15.0,very good,D,SI2,1.01,GIA,2308.0,2285.15
temperley,natural,oval,Excellent,Very Good,Faint,3035.0,3004.95,14.0,15.0,very good,D,SI2,1.01,GIA,3035.0,3004.95
vaari’s workshop,natural,oval,Excellent,Very Good,None,2344.0,2320.79,12.0,15.0,very good,D,SI2,1.01,GIA,2344.0,2320.79
white lily,natural,oval,Excellent,Very Good,Strong,3043.0,3012.87,12.0,15.0,very good,D,SI2,1.01,GIA,3043.0,3012.87
alice designs jewelry,natural,round,Excellent,Excellent,None,3675.0,3062.5,18.0,18.0,super ideal,H,SI1,1.2,GIA,3675.0,3062.5
aurora light,natural,round,Excellent,Excellent,None,6545.0,5454.17,18.0,18.0,super ideal,H,SI1,1.2,GIA,6545.0,5454.17
brienne’s creations,natural,round,Excellent,Excellent,Faint,5440.0,4533.33,18.0,18.0,super ideal,H,SI1,1.2,GIA,5440.0,4533.33
crown jewels,natural,round,Excellent,Excellent,None,4076.0,3396.67,18.0,18.0,super ideal,H,SI1,1.2,GIA,4076.0,3396.67
diamanta,natural,round,Excellent,Excellent,None,4383.0,3652.5,18.0,18.0,super ideal,H,SI1,1.2,GIA,4383.0,3652.5
eclipse diamonds,natural,round,Excellent,Excellent,None,4442.0,3701.67,18.0,18.0,super ideal,H,SI1,1.2,GIA,4442.0,3701.67
helene mitchell,natural,round,Excellent,Excellent,None,3913.0,3260.83,17.0,18.0,super ideal,H,SI1,1.2,GIA,3913.0,3260.83
henry wirth,natural,round,Excellent,Excellent,None,3506.0,2921.67,18.0,18.0,super ideal,H,SI1,1.2,GIA,3506.0,2921.67
jane brear,natural,round,Excellent,Excellent,None,5210.0,4341.67,18.0,18.0,super ideal,H,SI1,1.2,GIA,5210.0,4341.67
kiara gems,natural,round,Excellent,Excellent,None,3778.0,3148.33,18.0,18.0,super ideal,H,SI1,1.2,GIA,3778.0,3148.33
le trésor,natural,round,Excellent,Excellent,None,3851.0,3209.17,18.0,18.0,super ideal,H,SI1,1.2,GIA,3851.0,3209.17
metanoia diamonds,natural,round,Very Good,Excellent,None,3896.0,3246.67,18.0,18.0,super ideal,H,SI1,1.2,GIA,3896.0,3246.67
michelle kennedy,natural,round,Excellent,Excellent,None,5142.0,4285.0,18.0,18.0,super ideal,H,SI1,1.2,GIA,5142.0,4285.0
nela,natural,round,Excellent,Excellent,Faint,4195.0,3495.83,18.0,18.0,super ideal,H,SI1,1.2,GIA,4195.0,3495.83
olympia stones,natural,round,Excellent,Excellent,None,3652.0,3043.33,18.0,18.0,super ideal,H,SI1,1.2,GIA,3652.0,3043.33
park avenue fine jewelers,natural,round,Excellent,Excellent,None,3579.0,2982.5,17.0,18.0,super ideal,H,SI1,1.2,GIA,3579.0,2982.5
peak diamonds,natural,round,Excellent,Excellent,None,3764.0,3136.67,17.0,18.0,super ideal,H,SI1,1.2,GIA,3764.0,3136.67
phoenix crafts,natural,round,Excellent,Excellent,None,4442.0,3701.67,18.0,18.0,super ideal,H,SI1,1.2,GIA,4442.0,3701.67
rya diamonds,natural,round,Excellent,Excellent,None,3808.0,3173.33,18.0,18.0,super ideal,H,SI1,1.2,GIA,3808.0,3173.33
sienna diamonds,natural,round,Excellent,Excellent,None,4136.0,3446.67,18.0,18.0,super ideal,H,SI1,1.2,GIA,4136.0,3446.67
temperley,natural,round,Excellent,Excellent,None,4677.0,3897.5,18.0,18.0,super ideal,H,SI1,1.2,GIA,4677.0,3897.5
white lily,natural,round,Excellent,Excellent,None,4963.0,4135.83,18.0,18.0,super ideal,H,SI1,1.2,GIA,4963.0,4135.83
helene mitchell,natural,cushion,Excellent,Excellent,Faint,3514.0,3514.0,15.0,15.0,super ideal,E,VVS2,1.0,GIA,3514.0,3514.0
aurora light,natural,round,Excellent,Excellent,None,12365.0,8243.33,18.0,18.0,super ideal,I,VVS1,1.5,GIA,12365.0,8243.33
cosmic gems,natural,round,Excellent,Excellent,Medium,6965.0,4643.33,18.0,18.0,super ideal,I,VVS1,1.5,GIA,6965.0,4643.33
emerald bay,natural,round,Excellent,Very Good,Strong,8256.0,5504.0,18.0,18.0,super ideal,I,VVS1,1.5,GIA,8256.0,5504.0
emilia sterling,natural,round,Excellent,Excellent,Faint,7887.0,5258.0,18.0,18.0,super ideal,I,VVS1,1.5,GIA,7887.0,5258.0
helene mitchell,natural,round,Excellent,Very Good,None,6840.0,4560.0,18.0,18.0,super ideal,I,VVS1,1.5,GIA,6840.0,4560.0
isabel ervin,natural,round,Excellent,Excellent,None,10206.0,6804.0,18.0,18.0,super ideal,I,VVS1,1.5,GIA,10206.0,6804.0
jane brear,natural,round,Excellent,Very Good,None,8636.0,5757.33,18.0,18.0,super ideal,I,VVS1,1.5,GIA,8636.0,5757.33
michelle kennedy,natural,round,Excellent,Excellent,Medium,8379.0,5586.0,18.0,18.0,super ideal,I,VVS1,1.5,GIA,8379.0,5586.0
naomi marques,natural,round,Excellent,Excellent,Faint,8436.0,5624.0,18.0,18.0,super ideal,I,VVS1,1.5,GIA,8436.0,5624.0
peak diamonds,natural,round,Excellent,Excellent,Strong,6189.0,4126.0,18.0,18.0,super ideal,I,VVS1,1.5,GIA,6189.0,4126.0
solstice diamonds,natural,round,Excellent,Excellent,None,8487.0,5658.0,18.0,18.0,super ideal,I,VVS1,1.5,GIA,8487.0,5658.0
temperley,natural,round,Excellent,Excellent,None,9842.0,6561.33,18.0,18.0,super ideal,I,VVS1,1.5,GIA,9842.0,6561.33
white lily,natural,round,Excellent,Excellent,Medium,8379.0,5586.0,18.0,18.0,super ideal,I,VVS1,1.5,GIA,8379.0,5586.0
alice designs jewelry,natural,princess,Excellent,Very Good,None,382.0,1157.58,15.0,15.0,super ideal,I,VVS1,0.33,GIA,382.0,1157.58
michelle kennedy,natural,cushion,Excellent,Very Good,None,3073.0,3340.22,13.0,15.0,very good,D,SI1,0.92,GIA,3073.0,3340.22
crown jewels,natural,round,Excellent,Excellent,None,355.0,1145.16,18.0,18.0,super ideal,I,VVS1,0.31,GIA,355.0,1145.16
h & co.,natural,round,Excellent,Excellent,Medium,314.0,1012.9,18.0,18.0,super ideal,I,VVS1,0.31,GIA,314.0,1012.9
helene mitchell,natural,round,Very Good,Excellent,None,440.0,1419.35,18.0,18.0,super ideal,I,VVS1,0.31,GIA,440.0,1419.35
jane brear,natural,round,Excellent,Excellent,Medium,513.0,1654.84,18.0,18.0,super ideal,I,VVS1,0.31,GIA,513.0,1654.84
michelle kennedy,natural,round,Excellent,Excellent,None,486.0,1567.74,17.0,18.0,super ideal,I,VVS1,0.31,GIA,486.0,1567.74
naomi marques,natural,round,Excellent,Excellent,None,335.0,1080.65,17.0,18.0,super ideal,I,VVS1,0.31,GIA,335.0,1080.65
rya diamonds,natural,round,Excellent,Excellent,None,367.0,1183.87,18.0,18.0,super ideal,I,VVS1,0.31,GIA,367.0,1183.87
temperley,natural,round,Excellent,Excellent,None,473.0,1525.81,18.0,18.0,super ideal,I,VVS1,0.31,GIA,473.0,1525.81
white lily,natural,round,Excellent,Excellent,Medium,510.0,1645.16,18.0,18.0,super ideal,I,VVS1,0.31,GIA,510.0,1645.16
aurora light,natural,marquise,Excellent,Very Good,None,1919.0,2702.82,15.0,15.0,ideal,D,SI1,0.71,GIA,1919.0,2702.82
jane brear,natural,marquise,Excellent,Very Good,None,1615.0,2274.65,15.0,15.0,ideal,D,SI1,0.71,GIA,1615.0,2274.65
michelle kennedy,natural,marquise,Excellent,Very Good,Faint,2039.0,2871.83,15.0,15.0,ideal,D,SI1,0.71,GIA,2039.0,2871.83
sevilla stones,natural,marquise,Very Good,Excellent,None,1363.0,1919.72,15.0,15.0,ideal,D,SI1,0.71,GIA,1363.0,1919.72
temperley,natural,marquise,Very Good,Very Good,None,1675.0,2359.15,15.0,15.0,ideal,D,SI1,0.71,GIA,1675.0,2359.15
white lily,natural,marquise,Excellent,Very Good,None,1822.0,2566.2,15.0,15.0,ideal,D,SI1,0.71,GIA,1822.0,2566.2
sienna diamonds,natural,princess,Excellent,Very Good,None,2317.0,2271.57,13.0,15.0,ideal,F,SI2,1.02,GIA,2317.0,2271.57
alice designs jewelry,natural,pear,Excellent,Very Good,Faint,847.0,1841.3,15.0,15.0,super ideal,D,VS1,0.46,GIA,847.0,1841.3
eclipse diamonds,natural,pear,Excellent,Very Good,Faint,971.0,2110.87,15.0,15.0,super ideal,D,VS1,0.46,GIA,971.0,2110.87
helene mitchell,natural,pear,Excellent,Very Good,Faint,915.0,1989.13,15.0,15.0,super ideal,D,VS1,0.46,GIA,915.0,1989.13
jane brear,natural,pear,Excellent,Very Good,None,1111.0,2415.22,15.0,15.0,super ideal,D,VS1,0.46,GIA,1111.0,2415.22
helene mitchell,natural,marquise,Excellent,Very Good,Medium,753.0,1836.59,15.0,15.0,ideal,F,VS1,0.41,GIA,753.0,1836.59
jane brear,natural,marquise,Excellent,Very Good,None,1174.0,2863.41,15.0,15.0,ideal,F,VS1,0.41,GIA,1174.0,2863.41
sorelli gems,natural,marquise,Excellent,Very Good,Medium,649.0,1582.93,15.0,15.0,ideal,F,VS1,0.41,GIA,649.0,1582.93
aurora light,natural,round,Excellent,Excellent,None,808.0,1879.07,18.0,18.0,super ideal,H,VVS2,0.43,GIA,808.0,1879.07
celestine jewels,natural,round,Excellent,Excellent,None,605.0,1406.98,18.0,18.0,super ideal,H,VVS2,0.43,GIA,605.0,1406.98
crown jewels,natural,round,Excellent,Excellent,Faint,591.0,1374.42,18.0,18.0,super ideal,H,VVS2,0.43,GIA,591.0,1374.42
helene mitchell,natural,round,Excellent,Excellent,Faint,652.0,1516.28,18.0,18.0,super ideal,H,VVS2,0.43,GIA,652.0,1516.28
isabel ervin,natural,round,Excellent,Excellent,None,751.0,1746.51,18.0,18.0,super ideal,H,VVS2,0.43,GIA,751.0,1746.51
j. perrera,natural,round,Excellent,Excellent,None,596.0,1386.05,18.0,18.0,super ideal,H,VVS2,0.43,GIA,596.0,1386.05
jane brear,natural,round,Excellent,Excellent,Faint,776.0,1804.65,18.0,18.0,super ideal,H,VVS2,0.43,GIA,776.0,1804.65
liliane hans,natural,round,Excellent,Excellent,Faint,576.0,1339.53,18.0,18.0,super ideal,H,VVS2,0.43,GIA,576.0,1339.53
michelle kennedy,natural,round,Excellent,Excellent,None,871.0,2025.58,18.0,18.0,super ideal,H,VVS2,0.43,GIA,871.0,2025.58
rya diamonds,natural,round,Excellent,Excellent,Faint,586.0,1362.79,18.0,18.0,super ideal,H,VVS2,0.43,GIA,586.0,1362.79
temperley,natural,round,Very Good,Excellent,Medium,703.0,1634.88,17.0,18.0,super ideal,H,VVS2,0.43,GIA,703.0,1634.88
whisper diamonds,natural,round,Excellent,Excellent,None,694.0,1613.95,18.0,18.0,super ideal,H,VVS2,0.43,GIA,694.0,1613.95
white lily,natural,round,Excellent,Excellent,None,735.0,1709.3,17.0,18.0,super ideal,H,VVS2,0.43,GIA,735.0,1709.3
alice designs jewelry,natural,round,Excellent,Excellent,None,12563.0,6250.25,18.0,18.0,super ideal,H,SI2,2.01,GIA,12563.0,6250.25
aurora light,natural,round,Excellent,Excellent,Faint,17661.0,8786.57,18.0,18.0,super ideal,H,SI2,2.01,GIA,17661.0,8786.57
emilia sterling,natural,round,Excellent,Excellent,None,12092.0,6015.92,18.0,18.0,super ideal,H,SI2,2.01,GIA,12092.0,6015.92
helios diamonds,natural,round,Excellent,Excellent,Faint,10971.0,5458.21,18.0,18.0,super ideal,H,SI2,2.01,GIA,10971.0,5458.21
jane brear,natural,round,Excellent,Excellent,None,14539.0,7233.33,18.0,18.0,super ideal,H,SI2,2.01,GIA,14539.0,7233.33
michelle kennedy,natural,round,Excellent,Excellent,Faint,14528.0,7227.86,18.0,18.0,super ideal,H,SI2,2.01,GIA,14528.0,7227.86
park avenue fine jewelers,natural,round,Excellent,Excellent,None,10485.0,5216.42,17.0,18.0,super ideal,H,SI2,2.01,GIA,10485.0,5216.42
phoenix crafts,natural,round,Excellent,Excellent,None,13402.0,6667.66,18.0,18.0,super ideal,H,SI2,2.01,GIA,13402.0,6667.66
reverie diamonds,natural,round,Excellent,Excellent,None,11501.0,5721.89,18.0,18.0,super ideal,H,SI2,2.01,GIA,11501.0,5721.89
temperley,natural,round,Excellent,Excellent,None,14703.0,7314.93,18.0,18.0,super ideal,H,SI2,2.01,GIA,14703.0,7314.93
v&c,natural,round,Excellent,Very Good,Faint,11325.0,5634.33,18.0,18.0,super ideal,H,SI2,2.01,GIA,11325.0,5634.33
white lily,natural,round,Excellent,Excellent,None,14405.0,7166.67,18.0,18.0,super ideal,H,SI2,2.01,GIA,14405.0,7166.67
jane brear,natural,round,Excellent,Excellent,None,1220.0,3128.21,18.0,18.0,super ideal,D,IF,0.39,GIA,1220.0,3128.21
alice designs jewelry,natural,round,Excellent,Excellent,None,1378.0,1968.57,18.0,18.0,super ideal,I,VS1,0.7,GIA,1378.0,1968.57
allen thomas,natural,round,Excellent,Excellent,None,1254.0,1791.43,18.0,18.0,super ideal,I,VS1,0.7,GIA,1254.0,1791.43
baroque diamonds,natural,round,Excellent,Excellent,Faint,1311.0,1872.86,18.0,18.0,super ideal,I,VS1,0.7,GIA,1311.0,1872.86
celestine jewels,natural,round,Excellent,Excellent,None,1161.0,1658.57,18.0,18.0,super ideal,I,VS1,0.7,GIA,1161.0,1658.57
cosmic gems,natural,round,Excellent,Excellent,None,1201.0,1715.71,18.0,18.0,super ideal,I,VS1,0.7,GIA,1201.0,1715.71
eclipse diamonds,natural,round,Excellent,Excellent,Medium,1327.0,1895.71,18.0,18.0,super ideal,I,VS1,0.7,GIA,1327.0,1895.71
helene mitchell,natural,round,Excellent,Very Good,None,1292.0,1845.71,18.0,18.0,super ideal,I,VS1,0.7,GIA,1292.0,1845.71
jane brear,natural,round,Excellent,Excellent,None,1330.0,1900.0,18.0,18.0,super ideal,I,VS1,0.7,GIA,1330.0,1900.0
kiara gems,natural,round,Excellent,Excellent,None,1286.0,1837.14,18.0,18.0,super ideal,I,VS1,0.7,GIA,1286.0,1837.14
le trésor,natural,round,Excellent,Excellent,Faint,1268.0,1811.43,18.0,18.0,super ideal,I,VS1,0.7,GIA,1268.0,1811.43
michelle kennedy,natural,round,Excellent,Excellent,None,1337.0,1910.0,18.0,18.0,super ideal,I,VS1,0.7,GIA,1337.0,1910.0
michelle's creations,natural,round,Excellent,Excellent,None,1327.0,1895.71,18.0,18.0,super ideal,I,VS1,0.7,GIA,1327.0,1895.71
nela,natural,round,Excellent,Excellent,Faint,1201.0,1715.71,18.0,18.0,super ideal,I,VS1,0.7,GIA,1201.0,1715.71
park avenue fine jewelers,natural,round,Excellent,Excellent,Faint,1227.0,1752.86,18.0,18.0,super ideal,I,VS1,0.7,GIA,1227.0,1752.86
prestige diamonds,natural,round,Excellent,Very Good,None,1227.0,1752.86,18.0,18.0,super ideal,I,VS1,0.7,GIA,1227.0,1752.86
rya diamonds,natural,round,Excellent,Excellent,None,1164.0,1662.86,18.0,18.0,super ideal,I,VS1,0.7,GIA,1164.0,1662.86
sevilla stones,natural,round,Excellent,Excellent,None,1132.0,1617.14,18.0,18.0,super ideal,I,VS1,0.7,GIA,1132.0,1617.14
solstice diamonds,natural,round,Excellent,Excellent,None,1384.0,1977.14,18.0,18.0,super ideal,I,VS1,0.7,GIA,1384.0,1977.14
temperley,natural,round,Excellent,Excellent,None,1336.0,1908.57,18.0,18.0,super ideal,I,VS1,0.7,GIA,1336.0,1908.57
ventura stones,natural,round,Excellent,Excellent,None,1274.0,1820.0,18.0,18.0,super ideal,I,VS1,0.7,GIA,1274.0,1820.0
white lily,natural,round,Excellent,Excellent,Strong,1301.0,1858.57,18.0,18.0,super ideal,I,VS1,0.7,GIA,1301.0,1858.57
crown jewels,natural,round,Excellent,Excellent,Medium,2754.0,2437.17,17.0,18.0,super ideal,I,VS2,1.13,GIA,2754.0,2437.17
kiara gems,natural,round,Excellent,Excellent,None,3859.0,3415.04,18.0,18.0,super ideal,I,VS2,1.13,GIA,3859.0,3415.04
michelle kennedy,natural,round,Excellent,Excellent,Faint,5009.0,4432.74,18.0,18.0,super ideal,I,VS2,1.13,GIA,5009.0,4432.74
